"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Rajputana Agency","Dongurpoor",1920.50228,189.88499256713,73.6503112271058,23.5236171935569,74.24030699927,23.9787918975825,73.9878482439378,23.7598783318965,73,0.66933480367591
"Rajputana Agency","Neembharah (Tonk)",1386.64613,210.342713471524,74.2940876430813,24.3935514093163,74.8940099429685,24.785857176424,74.587080242679,24.5901142494192,91,0.3938406732483
"Rajputana Agency","Oodeypoor",32031.37983,1106.58976067511,73.1037003141178,23.6211899248955,75.50037558857,25.9107903637362,74.3003741452494,24.8370992271893,307,0.32870947040443
"Central India Agency","Amjherah",2816.38088,253.854798358759,74.6901565175609,22.3103614080189,75.3361459461376,23.098031583234,75.0690813316959,22.630274376957,73,0.54919996152851
"Central India Agency","Holkar",9339.04876,937.252408174756,74.8408327024508,21.9909470545325,77.1495128713899,24.8564849186394,75.9943665037416,23.6032600113967,234,0.13359782166457
"Rajputana Agency","Ulwar",10148.47823,732.879638686881,75.7225782638786,27.0719874232638,77.2395033908652,28.1909394822652,76.5154420423936,27.5745075813213,219,0.23743540354676
"Rajputana Agency","Boondee",5366.73436,374.650939999978,75.3075226414135,24.9845706105512,76.4457685716529,25.8914408535502,75.7821309263689,25.4422469133671,104,0.48047003810684
"Rajputana Agency","Tonk",10253.64607,901.153299502459,75.6723387498503,23.8170617905684,78.1294518939033,26.3915315416036,76.9280682544882,24.8873431322145,241,0.15866854249387
"Ajmer Merwara","Merwara",2037.98898,268.672909571737,73.7242722619218,25.2799080424404,74.5440467293135,26.1005548327299,74.1273287483704,25.7132681878148,59,0.35478392934469
"Ajmer Merwara","Ajmer",4048.16011,305.108665886104,74.2871102801213,25.8682164653327,75.0558484864228,26.5824705826236,74.6948668212475,26.195426695905,87,0.5464601028774
"Rajputana Agency","Jodhpoor",62836.7477,1745.96307436315,71.3190795018722,24.4873173526378,75.3411328028967,27.5820984707374,73.2502022263096,26.2008322460913,499,0.25903202088439
"Rajputana Agency","Dholpoor",2031.40101,198.243778705504,77.4915549929652,26.5397881971822,78.2616135122636,26.9587046805332,77.841898607301,26.7644058213741,43,0.6495407382978
"Rajputana Agency","Kerowly",2865.61361,258.579928860167,76.7651102967664,26.0207003015811,77.6083246675095,26.7219485663833,77.1270476651975,26.4162724017015,57,0.5385646854007
"Central India Agency","Dutteah",2835.0638,340.592398617947,78.366374499418,25.3702496805813,79.2485268738458,26.221686261586,78.7452573070354,25.766425017504,98,0.30711625165583
"Central India Agency","Sumpte",650.02777,115.833570553778,78.8491571120499,25.5258725138753,79.2702223116278,25.8245668117451,79.0730413542004,25.6919863573184,31,0.60879753661702
"Bengal Province","24 - Pergunnahs",8114.67201,432.169612056667,88.0453172764659,21.7961138977805,88.9075027307093,23.0730286684758,88.4975080046119,22.3970389641654,111,0.54597452884375
"Bengal Province","Hooghly with Howrah",3885.00428,258.841277272344,87.7408211183316,22.298935731641,88.343651399316,23.2188506937562,88.0837333327331,22.7591706228764,57,0.72867571643674
"Bengal Province","Bancoorah",3112.20738,244.404408885867,86.7910388929685,22.9318726811242,87.4093625614874,23.6019878149773,87.0995443813786,23.2750431417578,70,0.65472710518455
"Bengal Province","Burdwan",8174.56264,581.655714229839,86.6248380460046,22.7458510157921,88.2259373250067,23.8746009190377,87.6245647238957,23.3393149175843,168,0.30362840058811
"Bengal Province","Singbhoom",11619.9042,724.442344587388,84.9283557983903,21.8499251948135,86.8305837122807,22.8930065705952,85.7465445360772,22.4413056941652,181,0.27823051307022
"Bengal Province","Seraikela",724.90622,115.627834472817,85.843136024115,22.5073357256411,86.1145720145559,22.9077129260177,85.9670431354664,22.7344798543452,39,0.68134474187978
"Bengal Province","Maunbhoom",12999.96398,557.863598540791,85.7472439026594,22.6236796421628,87.1366446311999,24.0044515626503,86.4097142413075,23.2564801540325,170,0.52492343844194
"Bengal Province","Shahabad",8658.55973,424.56254717262,83.3674508781586,24.5046138927173,84.7217544352875,25.7355321756817,83.9791566581643,25.1481876686002,88,0.60363186988511
"Bengal Province","Patna",5774.14665,366.716231787544,84.5309183684188,24.9949017587809,85.7743527599972,25.7038720914177,85.1586145921621,25.3567456313412,108,0.53955709460418
"Bengal Province","Monghyr",10586.15467,482.767034312727,85.6648325718712,24.4801300058811,86.7917490381555,25.802383133352,86.1970397495675,25.2187724957554,126,0.5707854391502
"Bengal Province","Bhaugulpore",11200.44921,690.329253565709,86.2923179468933,24.6035050451559,87.3491427303559,26.6062546103673,86.7872339121316,25.5799578638752,162,0.29534712643312
"North West Province","Mirzapore",12807.57148,595.84060035998,82.0998516264536,23.8146710730689,83.6009988839544,25.2570220199854,82.9488253662375,24.6047196942644,152,0.45333209490984
"North West Province","Benares",3053.71443,286.157710902543,82.6533757417299,25.0886712325499,83.6728485740709,25.5513409187407,83.087523260058,25.3246382240664,67,0.46862707766871
"North West Province","Jounpore",5162.19322,415.406708241372,82.1890824484588,25.1090045786516,83.2480537639933,26.0829091454133,82.6124772961141,25.5894728550247,115,0.37592145187225
"North West Province","Ghazeepore",5905.46552,387.086354367052,83.2366909317583,25.3069273496469,84.632975583189,26.0732763387916,83.8758332822684,25.6701818948161,93,0.49527713463367
"North West Province","Azimgurh",6775.07885,433.865233893864,82.6758147951647,25.5704963778701,84.1704652927352,26.3434837739763,83.3121982591727,25.9950204081477,127,0.45228742759697
"North West Province","Bustee",8983.63471,489.583938221495,82.167997180432,26.2990620573718,83.3914284677028,27.5162142253088,82.8970791622591,26.891537277861,115,0.4709855963376
"Bengal Province","Sarun",4777.85431,376.254791250134,84.0404793839543,25.6257440446803,85.1027552713366,26.5590804461153,84.5296335113851,26.0966024095804,96,0.42411017200648
"Bengal Province","Tirhoot",18732.6032,748.001393584206,84.6742424337624,25.4755273495912,86.7762051822667,26.8767700257538,85.658051089156,26.1756020560876,187,0.42072971286058
"North West Province","Goruckpore",11087.76868,531.6803524798,83.1871417153575,26.1274940388997,84.3715774295402,27.5078279968264,83.7132458966969,26.7462715509622,135,0.49289316634313
"Bengal Province","Gya",14232.14725,652.31272280838,83.7968848104257,24.2930273353652,85.9420303361763,25.2703413982713,84.8377147621013,24.7725069673907,170,0.42030890764818
"Bengal Province","Lohardugga",30542.84557,984.900188074281,83.3440723757998,22.2682602315533,85.8382547104747,24.56506394895,84.5178865389144,23.4160706070922,312,0.39567163682269
"North West Province","Jhansie",4519.72449,484.261748968969,78.7027903047723,24.9451675656545,79.6111796053616,25.8416037203437,79.2394031055123,25.4021843142821,131,0.24219294796094
"North West Province","Humeerpore",5917.16093,413.282183116227,79.4879456271263,25.0173580672309,80.3684108006971,25.9549671913714,79.9026047758492,25.4846275388752,121,0.43534130968806
"North West Province","Banda",7025.55569,530.098069022036,80.2257376246758,24.7599827274048,81.6785942111561,25.7501161615498,80.8892769955045,25.2326468265327,137,0.31417968504297
"North West Province","Allahabad",6187.30263,369.712423716614,81.3638588759202,24.756810433744,82.3676235855813,25.7199283256691,81.9265141928507,25.2570353309124,104,0.56883083884323
"North West Province","Jaloun",2751.73673,223.653899589987,79.1763121856989,25.7735049994417,79.8328386906641,26.3475775856,79.4794348741559,26.0615096118704,63,0.69129560513705
"Central India Agency","Baoni",436.94795,79.393450668549,79.8057481981392,25.8320708542059,80.0428790812943,26.0697013053981,79.921214992954,25.9595662307546,21,0.87110441955869
"North West Province","Agra",5514.60929,482.378072109546,77.4386204022845,26.5295703739399,78.9133148392285,27.2786080844112,78.229856807086,26.9712897376298,128,0.29781700893778
"North West Province","Etawah",4959.98079,303.596887820268,78.8491762857005,26.2815776969328,79.8972880028954,26.929547483179,79.3773507351327,26.6283246911661,79,0.67623123707513
"North West Province","Cawnpore",5274.62812,322.804042405475,79.6485520391905,25.8807664359689,80.6103166651442,26.8104698157091,80.0766725004997,26.3075967541382,72,0.63609763410112
"Oudh","Oonao",4961.82767,332.768401815398,80.1096675751614,26.1808192896527,81.067697261804,26.9886303146111,80.5563178751776,26.5966117436344,85,0.5630764697797
"Oudh","Roy Bareilly",5072.16962,337.316046282561,80.5449853233137,25.8870561992729,81.6338563939414,26.5302407377196,81.1732870691939,26.195349969771,98,0.56018261919051
